orthogroup_id	no_sequences	no_species	avg_seq_length	representative_seqid	representative_seqid_length	num_representative_hits	is_best_representative_seq	best_strata	best_strata_taxa	best_strata_total_species	best_strata_species_in_OG	best_strata_species_in_OG_proportion_total	non-strata_taxa_in_analysis	non-strata_taxa_expectedHDF_false	non-strata_taxa_expectedHDF_ambiguous	non-strata_taxa_expectedHDF_true	non-strata_taxa_expectedHDF_false_proportion	non-strata_taxa_expectedHDF_ambiguous_proportion	non-strata_taxa_expectedHDF_true_proportion	strata_nonOG_taxa_in_analysis	strata_nonOG_taxa_expectedHDF_false	strata_nonOG_taxa_expectedHDF_ambiguous	strata_nonOG_taxa_expectedHDF_true	strata_nonOG_taxa_expectedHDF_false_proportion	strata_nonOG_taxa_expectedHDF_ambiguous_proportion	strata_nonOG_taxa_expectedHDF_true_proportion	designation
OG0137193	2	1	144.50	Xenia_sp_CTEAv1___Xe_020720-T1	176	2	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0224193	1	1	154.00	Hydra_vulgaris_MIJPv3___XP_047122931.1	154	1	yes	tax_id	6087	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0224293	1	1	124.00	Hydra_vulgaris_MIJPv3___XP_047134921.1	124	1	yes	tax_id	6087	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0224393	1	1	140.00	Hydra_vulgaris_MIJPv3___XP_047143401.1	140	1	yes	tax_id	6087	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0258793	1	1	105.00	Nematostella_vectensis_RRUSv1___NVEC200_001675_1.1	105	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0258893	1	1	129.00	Nematostella_vectensis_RRUSv1___NVEC200_014382_1.1	129	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0258993	1	1	104.00	Nematostella_vectensis_RRUSv1___NVEC200_003816_1.1	104	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0259093	1	1	127.00	Nematostella_vectensis_RRUSv1___NVEC200_012138_1.1	127	1	yes	tax_id	45351	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Restricted
OG0304493	1	1	66.00	Stylophora_pistillata_GAJOv1___9769	66	1	yes	tax_id	50429	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0304593	1	1	196.00	Stylophora_pistillata_GAJOv1___18678	196	1	yes	tax_id	50429	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0304693	1	1	408.00	Stylophora_pistillata_GAJOv1___25009	408	1	yes	tax_id	50429	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0318493	1	1	86.00	Xenia_sp_CTEAv1___Xe_001255-T1	86	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318593	1	1	107.00	Xenia_sp_CTEAv1___Xe_003021-T1	107	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318693	1	1	142.00	Xenia_sp_CTEAv1___Xe_005573-T1	142	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318793	1	1	156.00	Xenia_sp_CTEAv1___Xe_007413-T1	156	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318893	1	1	137.00	Xenia_sp_CTEAv1___Xe_008836-T1	137	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0318993	1	1	206.00	Xenia_sp_CTEAv1___Xe_010958-T1	206	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319093	1	1	122.00	Xenia_sp_CTEAv1___Xe_013289-T1	122	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319193	1	1	72.00	Xenia_sp_CTEAv1___Xe_015526-T1	72	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319293	1	1	177.00	Xenia_sp_CTEAv1___Xe_017542-T1	177	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319393	1	1	1851.00	Xenia_sp_CTEAv1___Xe_019340-T1	1851	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319493	1	1	284.00	Xenia_sp_CTEAv1___Xe_021398-T1	284	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319593	1	1	104.00	Xenia_sp_CTEAv1___Xe_023494-T1	104	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319693	1	1	70.00	Xenia_sp_CTEAv1___Xe_026371-T1	70	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0319793	1	1	99.00	Xenia_sp_CTEAv1___Xe_028918-T1	99	1	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Dark-Restricted
OG0000094	2393	115	463.10	Astreopora_sp_REEFv1___28071	639	2336	yes	kingdom	Metazoa	127	115	90.5500	2	2	0	0	100	0	0	3	3	0	0	100	0	0	Light-Shared
OG0000194	1571	118	294.51	Porites_australiensis_SLJPv1___s0028.g71.t2	1201	1481	yes	kingdom	Metazoa	127	118	92.9100	2	0	2	0	0	100	0	0	0	0	0	NA	NA	NA	Light-Shared
OG0000294	1178	64	282.25	Porites_lobata_NAPFv3___00007002	887	1122	yes	phylum	Cnidaria	118	64	54.2300	11	0	1	10	0	9.09091	90.9091	45	7	29	9	15.5556	64.4444	20	Light-Shared
OG0000394	903	105	186.10	Anthopleura_elegantissima_REEFv1___67712	198	438	yes	phylum	Cnidaria	118	105	88.9800	11	0	6	5	0	54.5455	45.4545	4	1	1	2	25	25	50	Light-Shared
OG0000494	775	81	250.30	Fungia_spp_REEFv1___m4.3466.m1	429	743	yes	phylum	Cnidaria	118	81	68.6400	11	0	0	11	0	0	100	28	1	0	27	3.57143	0	96.4286	Light-Shared
OG0000594	672	116	266.01	Pocillopora_cf_effusa_NAPFv3___00020309	870	667	yes	kingdom	Metazoa	127	116	91.3300	2	2	0	0	100	0	0	2	2	0	0	100	0	0	Light-Shared
OG0000694	589	106	427.46	Tripedalia_cystophora_Conant1897_1897v1___GGWE01050089.1.p1	545	575	yes	phylum	Cnidaria	118	106	89.8300	11	11	0	0	100	0	0	3	3	0	0	100	0	0	Light-Shared
OG0000794	534	120	404.78	Corynactis_australis_JBAUv1___GELM01025887.1.p1	514	532	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0000894	483	71	244.51	Acropora_echinata_SLJPv1___s0129.g7.t1	1440	473	yes	kingdom	Metazoa	127	71	55.9000	2	0	2	0	0	100	0	47	16	29	2	34.0426	61.7021	4.25532	Light-Shared
OG0000994	445	120	399.43	Podocoryna_carnea_NANAv1___GBEH01153735.1.p1	496	432	yes	clade	Opisthokonta	129	120	93.0200	0	0	0	0	NA	NA	NA	0	0	0	0	NA	NA	NA	Light-Shared
OG0001094	413	105	224.00	Alatina_alata_BNNLv1-TRANS___30143	257	409	yes	clade1	Eumetazoa	123	105	85.3600	6	6	0	0	100	0	0	9	9	0	0	100	0	0	Light-Shared
OG0001194	387	117	467.24	Renilla_muelleri_FLUSv1___g13584.t1	327	296	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0001294	365	76	378.31	Acropora_intermedia_SLJPv1___s0189.g32.t1	1810	361	yes	class	Anthozoa	82	76	92.6800	42	0	40	2	0	95.2381	4.7619	2	1	1	0	50	50	0	Light-Shared
OG0001394	347	111	323.11	Montastraea_cavernosa_REEFv1___950	266	163	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	7	2	0	77.7778	22.2222	0	Light-Shared
OG0001494	330	117	477.77	Porites_evermanni_NAPFv1___00012132	1252	330	yes	kingdom	Metazoa	127	117	92.1200	2	2	0	0	100	0	0	1	1	0	0	100	0	0	Light-Shared
OG0001594	315	115	656.50	Renilla_muelleri_FLUSv1___g10374.t1	2053	311	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0001694	302	114	641.25	Acropora_millepora_JSIDv2.1___XP_044163459.1	1688	297	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0001794	290	117	660.48	Mnemiopsis_leidyi_WHUSv2.2___ML06039a	1059	153	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	0	1	2	0	33.3333	66.6667	Light-Shared
OG0001894	280	112	517.15	Porpita_porpita_YOJPv1___GHBA01072971.1.p1	112	94	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	6	2	0	75	25	0	Light-Shared
OG0001994	269	118	325.81	Astreopora_sp_REEFv1___7615	327	269	yes	clade	Opisthokonta	129	118	91.4700	0	0	0	0	NA	NA	NA	2	2	0	0	100	0	0	Light-Shared
OG0002094	260	68	353.97	Stylophora_pistillata_GAJOv1___11951	384	259	yes	clade1	Eumetazoa	123	68	55.2800	6	6	0	0	100	0	0	46	44	2	0	95.6522	4.34783	0	Light-Shared
OG0002194	252	110	809.70	Orbicella_faveolata_NAPAv1___XP_020619661.1	2253	235	yes	kingdom	Metazoa	127	110	86.6100	2	2	0	0	100	0	0	8	8	0	0	100	0	0	Light-Shared
OG0002294	243	88	192.47	Pocillopora_damicornis_SIPAv1___00002899-RA	326	239	yes	clade	Opisthokonta	129	88	68.2100	0	0	0	0	NA	NA	NA	32	32	0	0	100	0	0	Light-Shared
OG0002394	237	99	271.28	Ricordea_yuma_NAAUv1___GELN01047990.1.p1	260	233	yes	clade	Opisthokonta	129	99	76.7400	0	0	0	0	NA	NA	NA	21	19	2	0	90.4762	9.52381	0	Light-Shared
OG0002494	231	111	626.93	Acropora_florida_SLJPv1___s0222.g40.t1	1696	220	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	9	0	0	100	0	0	Light-Shared
OG0002594	225	111	235.97	Madracis_auretenra_REEFv1___8617	342	156	yes	kingdom	Metazoa	127	111	87.4000	2	2	0	0	100	0	0	7	7	0	0	100	0	0	Light-Shared
OG0002694	220	110	790.26	Hydractinia_symbiolongicarpus_NEAOv1___0002.264	1647	218	yes	clade	Opisthokonta	129	110	85.2700	0	0	0	0	NA	NA	NA	10	10	0	0	100	0	0	Light-Shared
OG0002794	215	115	513.98	Galaxea_fascicularis_REEFv1___m1.17227.m1	1146	204	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0002894	210	113	185.55	Porites_evermanni_NAPFv1___00023995	471	209	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	7	0	0	100	0	0	Light-Shared
OG0002994	207	106	918.81	Pocillopora_verrucosa_RSSAv1___g3855.t1	2373	155	yes	clade	Opisthokonta	129	106	82.1700	0	0	0	0	NA	NA	NA	14	12	2	0	85.7143	14.2857	0	Light-Shared
OG0003094	203	110	581.78	Pocillopora_verrucosa_RSSAv1___g10474.t1	1539	203	yes	kingdom	Metazoa	127	110	86.6100	2	2	0	0	100	0	0	8	8	0	0	100	0	0	Light-Shared
OG0003194	201	14	360.54	Hydra_vulgaris_MIJPv3___XP_047146815.1	596	161	yes	clade1	Eumetazoa	123	14	11.3800	6	0	6	0	0	100	0	100	21	79	0	21	79	0	Light-Shared
OG0003294	197	117	620.58	Pocillopora_cf_effusa_NAPFv3___00017803	2182	197	yes	clade	Opisthokonta	129	117	90.6900	0	0	0	0	NA	NA	NA	3	3	0	0	100	0	0	Light-Shared
OG0003394	194	47	193.37	Acropora_selago_SLJPv1___s0089.g58.t3	611	113	yes	kingdom	Metazoa	127	47	37.0000	2	0	2	0	0	100	0	71	6	65	0	8.4507	91.5493	0	Light-Shared
OG0003494	191	115	314.52	Amplexidiscus_fenestrafer_MSMEv1___evm.model.scaffold_169.19	874	189	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0003594	188	115	546.49	Acropora_nasuta_SLJPv1___s0044.g4.t2	963	176	yes	clade	Opisthokonta	129	115	89.1400	0	0	0	0	NA	NA	NA	5	5	0	0	100	0	0	Light-Shared
OG0003694	185	103	388.05	Xestospongia_testudinaria_RSSAv1___augustus_masked-XT_scaffold674-processed-gene-0.75-mRNA-1	324	178	yes	clade	Opisthokonta	129	103	79.8400	0	0	0	0	NA	NA	NA	17	17	0	0	100	0	0	Light-Shared
OG0003794	183	105	172.31	Velella_velella_OKJPv1___GHAZ01024044.1.p1	196	156	yes	clade	Opisthokonta	129	105	81.3900	0	0	0	0	NA	NA	NA	15	7	8	0	46.6667	53.3333	0	Light-Shared
OG0003894	180	104	390.06	Goniastrea_aspera_REEFv1___m3.3915.m1	560	180	yes	clade	Opisthokonta	129	104	80.6200	0	0	0	0	NA	NA	NA	16	16	0	0	100	0	0	Light-Shared
OG0003994	178	116	388.15	Mnemiopsis_leidyi_WHUSv2.2___ML129319a	548	177	yes	clade	Opisthokonta	129	116	89.9200	0	0	0	0	NA	NA	NA	4	4	0	0	100	0	0	Light-Shared
OG0004094	175	114	484.23	Hydra_viridissima_99AUv1___scaffold104.g11.t2	1312	173	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0004194	173	111	302.39	Trichoplax_sp_H2_CRPAv1___RDD44725.1	403	167	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	9	0	0	100	0	0	Light-Shared
OG0004294	171	113	370.63	Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript1091_f2p0_2524_m.39	234	165	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	7	0	0	100	0	0	Light-Shared
OG0004394	169	111	380.75	Paramuricea_clavata_CTESv1___066792P1	233	153	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	9	0	0	100	0	0	Light-Shared
OG0004494	167	111	452.86	Porites_lutea_OIAUv1.1___m8.9742.m1	713	166	yes	clade	Opisthokonta	129	111	86.0400	0	0	0	0	NA	NA	NA	9	9	0	0	100	0	0	Light-Shared
OG0004594	165	114	540.50	Pocillopora_verrucosa_RSSAv1___g13975.t2	1399	164	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	4	2	0	66.6667	33.3333	0	Light-Shared
OG0004694	164	28	481.70	Hydractinia_symbiolongicarpus_NEAOv1___0012.204	868	164	yes	phylum	Cnidaria	118	28	23.7200	11	0	6	5	0	54.5455	45.4545	81	17	62	2	20.9877	76.5432	2.46914	Light-Restricted
OG0004794	162	114	254.14	Podocoryna_carnea_NANAv1___GBEH01102993.1.p1	291	162	yes	clade	Opisthokonta	129	114	88.3700	0	0	0	0	NA	NA	NA	6	6	0	0	100	0	0	Light-Shared
OG0004894	160	112	266.04	Montipora_capitata_KBHIv3___TS.g5339.t1	575	157	yes	clade	Opisthokonta	129	112	86.8200	0	0	0	0	NA	NA	NA	8	8	0	0	100	0	0	Light-Shared
OG0004994	158	113	304.28	Acropora_cytherea_SLJPv1___s0006.g130.t1	495	157	yes	clade	Opisthokonta	129	113	87.5900	0	0	0	0	NA	NA	NA	7	7	0	0	100	0	0	Light-Shared
OG0005094	157	92	433.24	Monosiga_brevicollis_CCBMv1___XP_001749128.1	614	133	yes	clade	Opisthokonta	129	92	71.3100	0	0	0	0	NA	NA	NA	28	27	1	0	96.4286	3.57143	0	Light-Shared
OG0005194	155	77	385.03	Velella_velella_OKJPv1___GHAZ01103147.1.p1	535	147	yes	clade	Opisthokonta	129	77	59.6800	0	0	0	0	NA	NA	NA	43	43	0	0	100	0	0	Light-Shared
OG0005294	154	108	300.88	Acropora_cytherea_SLJPv1___s1405.g2.t1	368	153	yes	clade	Opisthokonta	129	108	83.7200	0	0	0	0	NA	NA	NA	12	12	0	0	100	0	0	Light-Shared
OG0005394	152	84	300.49	Trichoplax_sp_H2_CRPAv1___RDD46667.1	363	140	yes	clade1	Eumetazoa	123	84	68.2900	6	6	0	0	100	0	0	30	30	0	0	100	0	0	Light-Shared
OG0005494	151	105	372.07	Acropora_florida_SLJPv1___s0048.g4.t2	771	151	yes	clade	Opisthokonta	129	105	81.3900	0	0	0	0	NA	NA	NA	15	15	0	0	100	0	0	Light-Shared
OG0005594	149	101	278.23	Porites_lobata_NAPFv3___00004628	557	148	yes	clade	Opisthokonta	129	101	78.2900	0	0	0	0	NA	NA	NA	19	13	6	0	68.4211	31.5789	0	Light-Shared
OG0005694	147	103	404.01	Montipora_foliosa_XSCSv1___transcript_HQ_E3_1_transcript833_f2p0_2656_m.556	531	140	yes	clade	Opisthokonta	129	103	79.8400	0	0	0	0	NA	NA	NA	17	12	5	0	70.5882	29.4118	0	Light-Shared
OG0005794	146	106	314.73	Stylissa_carteri_RSSAv1___snap_masked-SC_scaffold94476-processed-gene-0.11-mRNA-1	364	140	yes	clade	Opisthokonta	129	106	82.1700	0	0	0	0	NA	NA	NA	14	14	0	0	100	0	0	Light-Shared
OG0005894	144	98	350.08	Porites_lutea_OIAUv1.1___m8.15901.m1	1128	143	yes	kingdom	Metazoa	127	98	77.1600	2	0	2	0	0	100	0	20	13	7	0	65	35	0	Light-Shared
OG0005994	143	103	419.83	Scolanthus_callimorphus_CRFRv1___49267.1	558	125	yes	clade	Opisthokonta	129	103	79.8400	0	0	0	0	NA	NA	NA	17	17	0	0	100	0	0	Light-Shared
OG0006094	141	95	293.38	Salpingoeca_rosetta_HIUSv1___XP_004996657.1	370	136	yes	clade	Opisthokonta	129	95	73.6400	0	0	0	0	NA	NA	NA	25	25	0	0	100	0	0	Light-Shared
OG0006194	140	110	300.71	Aurelia_aurita_RSPOv1___scaffold200.g2.t2	403	140	yes	kingdom	Metazoa	127	110	86.6100	2	2	0	0	100	0	0	8	8	0	0	100	0	0	Light-Shared
OG0006294	138	112	421.18	Velella_velella_OKJPv1___GHAZ01036023.1.p1	126	137	yes	kingdom	Metazoa	127	112	88.1800	2	2	0	0	100	0	0	6	6	0	0	100	0	0	Light-Shared
OG0006394	137	107	380.51	Polypodium_hydriforme_OKUSv1___GBGH01002160.1.p1	232	136	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	13	0	0	100	0	0	Light-Shared
OG0006494	135	98	435.19	Stylophora_pistillata_GAJOv1___6769	684	128	yes	clade1	Eumetazoa	123	98	79.6700	6	6	0	0	100	0	0	16	16	0	0	100	0	0	Light-Shared
OG0006594	134	101	214.23	Salpingoeca_rosetta_HIUSv1___XP_004990551.1	248	131	yes	clade	Opisthokonta	129	101	78.2900	0	0	0	0	NA	NA	NA	19	0	5	14	0	26.3158	73.6842	Light-Shared
OG0006694	132	96	197.69	Turritopsis_sp_SK-2016_TBJPv1___IAAF01054414.1.p1	194	132	yes	kingdom	Metazoa	127	96	75.5900	2	2	0	0	100	0	0	22	22	0	0	100	0	0	Light-Shared
OG0006794	131	105	338.82	Xestospongia_testudinaria_RSSAv1___maker-XT_scaffold113941-augustus-gene-0.3-mRNA-1	532	119	yes	kingdom	Metazoa	127	105	82.6700	2	2	0	0	100	0	0	13	12	1	0	92.3077	7.69231	0	Light-Shared
OG0006894	129	100	289.17	Renilla_muelleri_FLUSv1___g1577.t1	519	113	yes	clade	Opisthokonta	129	100	77.5100	0	0	0	0	NA	NA	NA	20	20	0	0	100	0	0	Light-Shared
OG0006994	127	100	279.58	Pocillopora_acuta_KBHIv2___TS.g10644.t1	278	125	yes	clade	Opisthokonta	129	100	77.5100	0	0	0	0	NA	NA	NA	20	18	2	0	90	10	0	Light-Shared
OG0007094	126	47	317.57	Porites_australiensis_SLJPv1___s1760.g1.t1	612	119	yes	phylum	Cnidaria	118	47	39.8300	11	11	0	0	100	0	0	62	62	0	0	100	0	0	Light-Shared
OG0007194	124	107	143.94	Kudoa_iwatai_RSILv1___GBGI01000305.1.p1	121	124	yes	clade	Opisthokonta	129	107	82.9400	0	0	0	0	NA	NA	NA	13	11	2	0	84.6154	15.3846	0	Light-Shared
OG0007294	123	97	110.35	Trichoplax_sp_H2_CRPAv1___RDD36812.1	109	123	yes	clade	Opisthokonta	129	97	75.1900	0	0	0	0	NA	NA	NA	23	21	2	0	91.3043	8.69565	0	Light-Shared
OG0007394	121	101	270.28	Seriatopora_hystrix_REEFv1___36125	108	60	yes	kingdom	Metazoa	127	101	79.5200	2	0	0	2	0	0	100	17	8	1	8	47.0588	5.88235	47.0588	Light-Shared
OG0007494	119	102	111.41	Astreopora_sp_REEFv1___4109	107	119	yes	kingdom	Metazoa	127	102	80.3100	2	0	2	0	0	100	0	16	0	16	0	0	100	0	Light-Shared
OG0007594	117	78	804.50	Plexaura_homomalla_PRUSv1___TR14142_c0_g1_i1.p1	2545	117	yes	phylum	Cnidaria	118	78	66.1000	11	10	1	0	90.9091	9.09091	0	31	30	1	0	96.7742	3.22581	0	Light-Shared
OG0007694	115	89	257.57	Clytia_hemispaerica_NANAv1___TCONS_00069767	327	104	yes	clade1	Eumetazoa	123	89	72.3500	6	6	0	0	100	0	0	25	25	0	0	100	0	0	Light-Shared
OG0007794	112	84	724.41	Porites_rus_NAIDv1___33033_t	2105	98	yes	phylum	Cnidaria	118	84	71.1800	11	0	3	8	0	27.2727	72.7273	25	13	8	4	52	32	16	Light-Shared
OG0007894	110	92	278.45	Renilla_muelleri_FLUSv1___g2852.t1	200	109	yes	phylum	Cnidaria	118	92	77.9600	11	7	4	0	63.6364	36.3636	0	17	15	2	0	88.2353	11.7647	0	Light-Shared
OG0007994	108	23	269.34	Velella_velella_OKJPv1___GHAZ01100529.1.p1	196	108	yes	phylum	Cnidaria	118	23	19.4900	11	0	6	5	0	54.5455	45.4545	86	10	74	2	11.6279	86.0465	2.32558	Light-Shared
OG0008094	106	80	139.16	Podocoryna_carnea_NANAv1___GBEH01175422.1.p1	175	75	yes	clade	Opisthokonta	129	80	62.0100	0	0	0	0	NA	NA	NA	40	17	20	3	42.5	50	7.5	Light-Shared
OG0008294	101	94	123.39	Trichoplax_sp_H2_CRPAv1___RDD44171.1	159	101	yes	kingdom	Metazoa	127	94	74.0100	2	2	0	0	100	0	0	24	22	2	0	91.6667	8.33333	0	Light-Shared
OG0008394	99	88	153.31	Trichoplax_sp_H2_CRPAv1___RDD38389.1	133	98	yes	clade1	Eumetazoa	123	88	71.5400	6	2	4	0	33.3333	66.6667	0	26	23	2	1	88.4615	7.69231	3.84615	Light-Shared
OG0008494	97	83	110.74	Podocoryna_carnea_NANAv1___GBEH01180766.1.p1	112	95	yes	clade	Opisthokonta	129	83	64.3400	0	0	0	0	NA	NA	NA	37	35	2	0	94.5946	5.40541	0	Light-Shared
OG0008594	94	79	309.56	Polypodium_hydriforme_OKUSv1___GBGH01005935.1.p1	271	87	yes	clade1	Eumetazoa	123	79	64.2200	6	0	6	0	0	100	0	35	23	12	0	65.7143	34.2857	0	Light-Shared
OG0008694	92	78	375.70	Acropora_muricata_SLJPv1___s0431.g18.t2	717	85	yes	clade	Opisthokonta	129	78	60.4600	0	0	0	0	NA	NA	NA	42	38	2	2	90.4762	4.7619	4.7619	Light-Shared
OG0008794	89	75	389.47	Salpingoeca_rosetta_HIUSv1___XP_004998334.1	141	89	yes	clade	Opisthokonta	129	75	58.1300	0	0	0	0	NA	NA	NA	45	18	25	2	40	55.5556	4.44444	Light-Shared
OG0008894	88	1	388.49	Xenia_sp_CTEAv1___Xe_001924-T1	5157	88	yes	tax_id	86540	1	1	100.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Light-Shared
OG0008994	85	74	203.82	Hormiphora_californensis_MBUSv1___c4.g632.i2	139	85	yes	clade1	Eumetazoa	123	74	60.1600	6	0	1	5	0	16.6667	83.3333	40	0	5	35	0	12.5	87.5	Light-Shared
OG0009094	83	33	299.80	Montipora_capitata_KBHIv3___TS.g27446.t1a	837	80	yes	kingdom	Metazoa	127	33	25.9800	2	0	0	2	0	0	100	85	47	32	6	55.2941	37.6471	7.05882	Light-Shared
OG0009294	78	66	290.33	Platygyra_sinensis_SDTHv1___evm.model.contig_27840.1	511	78	yes	phylum	Cnidaria	118	66	55.9300	11	3	8	0	27.2727	72.7273	0	43	38	5	0	88.3721	11.6279	0	Light-Shared
OG0009394	76	65	411.24	Actinia_equina_RHUKv1___evm.utg356.144.3.5c22ef9d	739	74	yes	class	Anthozoa	82	65	79.2600	42	31	7	4	73.8095	16.6667	9.52381	13	13	0	0	100	0	0	Light-Shared
OG0009494	74	26	450.16	Stylissa_carteri_RSSAv1___augustus_masked-SC_scaffold71343-processed-gene-0.16-mRNA-1	102	74	yes	clade	Opisthokonta	129	26	20.1500	0	0	0	0	NA	NA	NA	94	0	94	0	0	100	0	Light-Shared
OG0009594	72	65	412.12	Montipora_efflorescens_SLJPv2___sc0000158.g0039.t1	818	50	yes	kingdom	Metazoa	127	65	51.1800	2	0	0	2	0	0	100	53	21	20	12	39.6226	37.7358	22.6415	Light-Shared
OG0009794	68	58	362.56	Porites_astreoides_BBBMv1___30291-RA	76	62	yes	subclass	Hexacorallia	73	58	79.4500	50	0	0	50	0	0	100	12	0	10	2	0	83.3333	16.6667	Light-Shared
OG0009894	67	22	293.93	Platygyra_carnosus_REEFv1___67196	275	64	yes	subclass	Hexacorallia	73	22	30.1300	50	1	33	16	2	66	32	48	47	1	0	97.9167	2.08333	0	Light-Shared
OG0009994	65	57	110.65	Ricordea_yuma_NAAUv1___GELN01039986.1.p1	102	65	yes	subclass	Hexacorallia	73	57	78.0800	50	44	6	0	88	12	0	13	13	0	0	100	0	0	Light-Shared
